=== NEW GATE (with early-exit) ===
Self-playing 100000 games with the heuristic solver…

  89200/100000  (2573.9s)   
  89250/100000  (2575.5s)   
  89300/100000  (2576.9s)   
  89350/100000  (2577.9s)   
  89400/100000  (2579.2s)   
  89450/100000  (2581.0s)   
  89500/100000  (2583.1s)   
  89550/100000  (2584.7s)   
  89600/100000  (2586.3s)   
  89650/100000  (2588.9s)   
  89700/100000  (2590.8s)   
  89750/100000  (2592.1s)   
  89800/100000  (2593.3s)   
  89850/100000  (2594.4s)   
  89900/100000  (2596.4s)   
  89950/100000  (2597.1s)   
  90000/100000  (2598.9s)   
  90050/100000  (2600.1s)   
  90100/100000  (2602.8s)   
  90150/100000  (2604.1s)   
  90200/100000  (2605.4s)   
  90250/100000  (2607.8s)   
  90300/100000  (2610.1s)   
  90350/100000  (2612.3s)   
  90400/100000  (2613.1s)   
  90450/100000  (2614.8s)   
  90500/100000  (2616.4s)   
  90550/100000  (2618.1s)   
  90600/100000  (2621.0s)   
  90650/100000  (2622.3s)   
  90700/100000  (2623.2s)   
  90750/100000  (2624.1s)   
  90800/100000  (2625.6s)   
  90850/100000  (2627.0s)   
  90900/100000  (2630.0s)   
  90950/100000  (2630.6s)   
  91000/100000  (2631.9s)   
  91050/100000  (2634.4s)   
  91100/100000  (2636.3s)   
  91150/100000  (2638.2s)   
  91200/100000  (2639.8s)   
  91250/100000  (2641.3s)   
  91300/100000  (2642.6s)   
  91350/100000  (2644.0s)   
  91400/100000  (2645.1s)   
  91450/100000  (2646.2s)   
  91500/100000  (2647.1s)   
  91550/100000  (2648.2s)   
  91600/100000  (2650.1s)   
  91650/100000  (2651.7s)   
  91700/100000  (2653.4s)   
  91750/100000  (2654.9s)   
  91800/100000  (2656.5s)   
  91850/100000  (2658.2s)   
  91900/100000  (2659.7s)   
  91950/100000  (2660.6s)   
  92000/100000  (2662.3s)   
  92050/100000  (2664.4s)   
  92100/100000  (2666.1s)   
  92150/100000  (2668.7s)   
  92200/100000  (2669.9s)   
  92250/100000  (2670.7s)   
  92300/100000  (2671.6s)   
  92350/100000  (2673.4s)   
  92400/100000  (2674.3s)   
  92450/100000  (2675.6s)   
  92500/100000  (2677.7s)   
  92550/100000  (2679.5s)   
  92600/100000  (2681.5s)   
  92650/100000  (2682.7s)   
  92700/100000  (2683.2s)   
  92750/100000  (2684.5s)   
  92800/100000  (2686.0s)   
  92850/100000  (2686.9s)   
  92900/100000  (2688.9s)   
  92950/100000  (2689.9s)   
  93000/100000  (2690.8s)   
  93050/100000  (2692.5s)   
  93100/100000  (2694.7s)   
  93150/100000  (2695.5s)   
  93200/100000  (2697.1s)   
  93250/100000  (2698.9s)   
  93300/100000  (2699.9s)   
  93350/100000  (2702.7s)   
  93400/100000  (2703.6s)   
  93450/100000  (2705.9s)   
  93500/100000  (2706.6s)   
  93550/100000  (2707.6s)   
  93600/100000  (2708.6s)   
  93650/100000  (2709.4s)   
  93700/100000  (2710.6s)   
  93750/100000  (2711.4s)   
  93800/100000  (2713.2s)   
  93850/100000  (2715.1s)   
  93900/100000  (2716.3s)   
  93950/100000  (2717.9s)   
  94000/100000  (2719.1s)   
  94050/100000  (2721.6s)   
  94100/100000  (2722.8s)   
  94150/100000  (2725.2s)   
  94200/100000  (2726.3s)   
  94250/100000  (2727.9s)   
  94300/100000  (2729.4s)   
  94350/100000  (2730.8s)   
  94400/100000  (2731.6s)   
  94450/100000  (2732.3s)   
  94500/100000  (2733.6s)   
  94550/100000  (2735.0s)   
  94600/100000  (2735.8s)   
  94650/100000  (2736.5s)   
  94700/100000  (2737.3s)   
  94750/100000  (2737.9s)   
  94800/100000  (2739.0s)   
  94850/100000  (2740.8s)   
  94900/100000  (2741.9s)   
  94950/100000  (2742.7s)   
  95000/100000  (2744.5s)   
  95050/100000  (2745.4s)   
  95100/100000  (2746.3s)   
  95150/100000  (2747.5s)   
  95200/100000  (2749.0s)   
  95250/100000  (2749.8s)   
  95300/100000  (2751.7s)   
  95350/100000  (2752.7s)   
  95400/100000  (2754.4s)   
  95450/100000  (2755.4s)   
  95500/100000  (2756.6s)   
  95550/100000  (2758.4s)   
  95600/100000  (2759.3s)   
  95650/100000  (2760.6s)   
  95700/100000  (2761.8s)   
  95750/100000  (2762.8s)   
  95800/100000  (2764.2s)   
  95850/100000  (2765.8s)   
  95900/100000  (2767.4s)   
  95950/100000  (2768.5s)   
  96000/100000  (2770.2s)   
  96050/100000  (2772.9s)   
  96100/100000  (2773.8s)   
  96150/100000  (2774.6s)   
  96200/100000  (2775.7s)   
  96250/100000  (2777.3s)   
  96300/100000  (2777.9s)   
  96350/100000  (2778.9s)   
  96400/100000  (2780.2s)   
  96450/100000  (2782.0s)   
  96500/100000  (2782.7s)   
  96550/100000  (2784.4s)   
  96600/100000  (2785.5s)   
  96650/100000  (2786.8s)   
  96700/100000  (2789.3s)   
  96750/100000  (2791.1s)   
  96800/100000  (2791.8s)   
  96850/100000  (2792.7s)   
  96900/100000  (2793.5s)   
  96950/100000  (2794.1s)   
  97000/100000  (2795.9s)   
  97050/100000  (2797.7s)   
  97100/100000  (2798.6s)   
  97150/100000  (2799.9s)   
  97200/100000  (2801.5s)   
  97250/100000  (2802.9s)   
  97300/100000  (2804.5s)   
  97350/100000  (2805.4s)   
  97400/100000  (2807.0s)   
  97450/100000  (2807.8s)   
  97500/100000  (2808.8s)   
  97550/100000  (2810.1s)   
  97600/100000  (2812.0s)   
  97650/100000  (2813.3s)   
  97700/100000  (2815.0s)   
  97750/100000  (2816.7s)   
  97800/100000  (2817.6s)   
  97850/100000  (2819.7s)   
  97900/100000  (2820.3s)   
  97950/100000  (2822.4s)   
  98000/100000  (2823.4s)   
  98050/100000  (2824.2s)   
  98100/100000  (2825.7s)   
  98150/100000  (2826.9s)   
  98200/100000  (2828.3s)   
  98250/100000  (2830.1s)   
  98300/100000  (2832.7s)   
  98350/100000  (2833.9s)   
  98400/100000  (2836.1s)   
  98450/100000  (2837.6s)   
  98500/100000  (2838.9s)   
  98550/100000  (2840.0s)   
  98600/100000  (2841.2s)   
  98650/100000  (2842.8s)   
  98700/100000  (2844.3s)   
  98750/100000  (2846.8s)   
  98800/100000  (2848.2s)   
  98850/100000  (2849.7s)   
  98900/100000  (2852.2s)   
  98950/100000  (2853.2s)   
  99000/100000  (2855.4s)   
  99050/100000  (2857.0s)   
  99100/100000  (2857.7s)   
  99150/100000  (2858.3s)   
  99200/100000  (2858.9s)   
  99250/100000  (2859.8s)   
  99300/100000  (2861.4s)   
  99350/100000  (2862.1s)   
  99400/100000  (2863.5s)   
  99450/100000  (2864.5s)   
  99500/100000  (2865.3s)   
  99550/100000  (2867.2s)   
  99600/100000  (2868.1s)   
  99650/100000  (2869.3s)   
  99700/100000  (2871.4s)   
  99750/100000  (2872.7s)   
  99800/100000  (2873.5s)   
  99850/100000  (2874.8s)   
  99900/100000  (2876.2s)   
  99950/100000  (2877.8s)   
  100000/100000  (2879.3s)   
                                       
Done in 2879.3s (28.8 ms/game).

Games:           100000
Gold   (≥550):   41.7%
Silver (≥400):   88.0%
Bronze (≥100):   100.0%
K revealed pre-K-turn: 66.7%

Score  mean:     520.4
       median:   520
       p10/p90:  380 / 660
       stdev:    101.6
       range:    190 – 740
       avg bingos: 3.16

  <100      ········································  0  (0.0%)
  100-399   █████···································  12038  (12.0%)
  400-549   ██████████████████······················  46225  (46.2%)
  550+      █████████████████·······················  41737  (41.7%)

=== BASELINE (forced full opener) ===
Self-playing 100000 games with the heuristic solver (forced full opener — early-exit disabled)…

  50/100000  (1.1s)   
  100/100000  (2.7s)   
  150/100000  (3.8s)   
  200/100000  (5.3s)   
  250/100000  (6.7s)   
  300/100000  (8.9s)   
  350/100000  (10.5s)   
  400/100000  (13.1s)   
  450/100000  (14.2s)   
  500/100000  (15.1s)   
  550/100000  (16.2s)   
  600/100000  (16.9s)   
  650/100000  (17.9s)   
  700/100000  (18.9s)   
  750/100000  (19.8s)   
  800/100000  (20.6s)   
  850/100000  (22.0s)   
  900/100000  (23.0s)   
  950/100000  (23.8s)   
  1000/100000  (25.1s)   
  1050/100000  (26.2s)   
  1100/100000  (26.8s)   
  1150/100000  (28.0s)   
  1200/100000  (29.3s)   
  1250/100000  (30.2s)   
  1300/100000  (31.4s)   
  1350/100000  (33.5s)   
  1400/100000  (34.4s)   
  1450/100000  (36.4s)   
  1500/100000  (37.9s)   
  1550/100000  (39.2s)   
  1600/100000  (40.1s)   
  1650/100000  (41.9s)   
  1700/100000  (42.7s)   
  1750/100000  (43.4s)   
  1800/100000  (45.1s)   
  1850/100000  (47.4s)   
  1900/100000  (49.0s)   
  1950/100000  (50.7s)   
  2000/100000  (53.1s)   
  2050/100000  (54.0s)   
  2100/100000  (55.6s)   
  2150/100000  (57.3s)   
  2200/100000  (58.2s)   
  2250/100000  (60.0s)   
  2300/100000  (61.4s)   
  2350/100000  (63.2s)   
  2400/100000  (64.4s)   
  2450/100000  (65.4s)   
  2500/100000  (66.6s)   
  2550/100000  (67.3s)   
  2600/100000  (68.2s)   
  2650/100000  (69.4s)   
  2700/100000  (70.9s)   
  2750/100000  (71.7s)   
  2800/100000  (72.3s)   
  2850/100000  (73.4s)   
  2900/100000  (74.0s)   
  2950/100000  (76.1s)   
  3000/100000  (77.1s)   
  3050/100000  (78.3s)   
  3100/100000  (79.3s)   
  3150/100000  (80.5s)   
  3200/100000  (81.1s)   
  3250/100000  (83.8s)   
  3300/100000  (86.5s)   
  3350/100000  (88.3s)   
  3400/100000  (90.0s)   
  3450/100000  (91.1s)   
  3500/100000  (92.8s)   
  3550/100000  (94.2s)   
  3600/100000  (95.1s)   
  3650/100000  (96.4s)   
  3700/100000  (98.4s)   
  3750/100000  (99.6s)   
  3800/100000  (101.3s)   
  3850/100000  (102.5s)   
  3900/100000  (104.1s)   
  3950/100000  (105.5s)   
  4000/100000  (106.8s)   
  4050/100000  (107.7s)   
  4100/100000  (108.1s)   
  4150/100000  (110.0s)   
  4200/100000  (111.7s)   
  4250/100000  (112.6s)   
  4300/100000  (114.0s)   
  4350/100000  (114.8s)   
  4400/100000  (116.2s)   
  4450/100000  (117.4s)   
  4500/100000  (118.6s)   
  4550/100000  (119.5s)   
  4600/100000  (120.1s)   
  4650/100000  (120.6s)   
  4700/100000  (122.4s)   
  4750/100000  (123.7s)   
  4800/100000  (124.4s)   
  4850/100000  (125.1s)   
  4900/100000  (125.6s)   
  4950/100000  (126.7s)   
  5000/100000  (128.5s)   
  5050/100000  (129.9s)   
  5100/100000  (130.5s)   
  5150/100000  (133.3s)   
  5200/100000  (134.5s)   
  5250/100000  (136.1s)   
  5300/100000  (136.7s)   
  5350/100000  (137.1s)   
  5400/100000  (138.6s)   
  5450/100000  (140.1s)   
  5500/100000  (141.4s)   
  5550/100000  (142.3s)   
  5600/100000  (143.8s)   
  5650/100000  (145.3s)   
  5700/100000  (146.8s)   
  5750/100000  (147.4s)   
  5800/100000  (148.5s)   
  5850/100000  (151.1s)   
  5900/100000  (151.9s)   
  5950/100000  (153.1s)   
  6000/100000  (153.9s)   
  6050/100000  (154.9s)   
  6100/100000  (156.0s)   
  6150/100000  (157.2s)   
  6200/100000  (158.2s)   
  6250/100000  (159.5s)   
  6300/100000  (159.8s)   
  6350/100000  (160.4s)   
  6400/100000  (161.8s)   
  6450/100000  (162.7s)   
  6500/100000  (164.2s)   
  6550/100000  (165.1s)   
  6600/100000  (166.0s)   
  6650/100000  (168.5s)   
  6700/100000  (170.2s)   
  6750/100000  (171.4s)   
  6800/100000  (173.2s)   
  6850/100000  (174.7s)   
  6900/100000  (175.6s)   
  6950/100000  (176.2s)   
  7000/100000  (177.9s)   
  7050/100000  (180.1s)   
  7100/100000  (182.3s)   
  7150/100000  (184.7s)   
  7200/100000  (185.3s)   
  7250/100000  (186.8s)   
  7300/100000  (187.3s)   
  7350/100000  (187.9s)   
  7400/100000  (190.0s)   
  7450/100000  (191.0s)   
  7500/100000  (191.6s)   
  7550/100000  (193.7s)   
  7600/100000  (195.2s)   
  7650/100000  (197.2s)   
  7700/100000  (198.0s)   
  7750/100000  (198.8s)   
  7800/100000  (200.8s)   
  7850/100000  (202.2s)   
  7900/100000  (203.5s)   
  7950/100000  (205.7s)   
  8000/100000  (206.8s)   
  8050/100000  (208.0s)   
  8100/100000  (208.9s)   
  8150/100000  (209.2s)   
  8200/100000  (211.0s)   
  8250/100000  (213.1s)   
  8300/100000  (214.5s)   
  8350/100000  (216.9s)   
  8400/100000  (218.2s)   
  8450/100000  (220.6s)   
  8500/100000  (221.8s)   
  8550/100000  (223.6s)   
  8600/100000  (224.8s)   
  8650/100000  (226.1s)   
  8700/100000  (228.1s)   
  8750/100000  (229.8s)   
  8800/100000  (230.6s)   
  8850/100000  (231.8s)   
  8900/100000  (233.4s)   
  8950/100000  (235.1s)   
  9000/100000  (236.1s)   
  9050/100000  (237.3s)   
  9100/100000  (238.0s)   
  9150/100000  (239.4s)   
  9200/100000  (241.1s)   
  9250/100000  (242.7s)   
  9300/100000  (244.6s)   
  9350/100000  (245.8s)   
  9400/100000  (247.3s)   
  9450/100000  (248.1s)   
  9500/100000  (249.2s)   
  9550/100000  (249.8s)   
  9600/100000  (250.4s)   
  9650/100000  (252.4s)   
  9700/100000  (254.6s)   
  9750/100000  (255.8s)   
  9800/100000  (256.6s)   
  9850/100000  (258.0s)   
  9900/100000  (259.4s)   
  9950/100000  (260.7s)   
  10000/100000  (262.6s)   
  10050/100000  (263.7s)   
  10100/100000  (265.2s)   
  10150/100000  (266.3s)   
  10200/100000  (269.5s)   
  10250/100000  (270.5s)   
  10300/100000  (271.6s)   
  10350/100000  (272.3s)   
  10400/100000  (274.0s)   
  10450/100000  (275.3s)   
  10500/100000  (276.5s)   
  10550/100000  (277.4s)   
  10600/100000  (278.6s)   
  10650/100000  (280.1s)   
  10700/100000  (281.2s)   
  10750/100000  (282.4s)   
  10800/100000  (284.0s)   
  10850/100000  (285.5s)   
  10900/100000  (286.0s)   
  10950/100000  (288.0s)   
  11000/100000  (289.7s)   
  11050/100000  (290.5s)   
  11100/100000  (291.7s)   
  11150/100000  (292.8s)   
  11200/100000  (294.0s)   
  11250/100000  (295.5s)   
  11300/100000  (298.6s)   
  11350/100000  (299.8s)   
  11400/100000  (301.0s)   
  11450/100000  (303.9s)   
  11500/100000  (305.3s)   
  11550/100000  (307.4s)   
  11600/100000  (309.4s)   
  11650/100000  (310.1s)   
  11700/100000  (311.0s)   
  11750/100000  (311.6s)   
  11800/100000  (313.1s)   
  11850/100000  (314.5s)   
  11900/100000  (315.9s)   
  11950/100000  (317.6s)   
  12000/100000  (319.1s)   
  12050/100000  (320.4s)   
  12100/100000  (321.0s)   
  12150/100000  (322.8s)   
  12200/100000  (324.0s)   
  12250/100000  (326.0s)   
  12300/100000  (328.6s)   
  12350/100000  (329.7s)   
  12400/100000  (331.5s)   
  12450/100000  (333.3s)   
  12500/100000  (333.9s)   
  12550/100000  (336.3s)   
  12600/100000  (337.1s)   
  12650/100000  (337.9s)   
  12700/100000  (339.3s)   
  12750/100000  (340.8s)   
  12800/100000  (342.3s)   
  12850/100000  (344.6s)   
  12900/100000  (345.5s)   
  12950/100000  (346.1s)   
  13000/100000  (346.7s)   
  13050/100000  (348.2s)   
  13100/100000  (349.7s)   
  13150/100000  (350.7s)   
  13200/100000  (351.4s)   
  13250/100000  (352.6s)   
  13300/100000  (353.9s)   
  13350/100000  (355.3s)   
  13400/100000  (356.3s)   
  13450/100000  (357.6s)   
  13500/100000  (359.1s)   
  13550/100000  (360.2s)   
  13600/100000  (361.5s)   
  13650/100000  (362.7s)   
  13700/100000  (363.9s)   
  13750/100000  (364.3s)   
  13800/100000  (367.5s)   
  13850/100000  (369.0s)   
  13900/100000  (369.9s)   
  13950/100000  (371.2s)   
  14000/100000  (373.0s)   
  14050/100000  (375.0s)   
  14100/100000  (375.9s)   
  14150/100000  (377.0s)   
  14200/100000  (378.5s)   
  14250/100000  (379.4s)   
  14300/100000  (380.9s)   
  14350/100000  (381.8s)   
  14400/100000  (384.0s)   
  14450/100000  (385.7s)   
  14500/100000  (387.6s)   
  14550/100000  (388.5s)   
  14600/100000  (388.9s)   
  14650/100000  (390.4s)   
  14700/100000  (391.7s)   
  14750/100000  (393.9s)   
  14800/100000  (395.1s)   
  14850/100000  (395.8s)   
  14900/100000  (396.5s)   
  14950/100000  (397.7s)   
  15000/100000  (398.8s)   
  15050/100000  (400.0s)   
  15100/100000  (400.9s)   
  15150/100000  (401.8s)   
  15200/100000  (402.7s)   
  15250/100000  (403.8s)   
  15300/100000  (404.5s)   
  15350/100000  (406.5s)   
  15400/100000  (407.1s)   
  15450/100000  (408.8s)   
  15500/100000  (411.1s)   
  15550/100000  (412.1s)   
  15600/100000  (413.0s)   
  15650/100000  (414.1s)   
  15700/100000  (415.2s)   
  15750/100000  (416.4s)   
  15800/100000  (418.2s)   
  15850/100000  (420.1s)   
  15900/100000  (420.9s)   
  15950/100000  (422.5s)   
  16000/100000  (423.6s)   
  16050/100000  (425.2s)   
  16100/100000  (426.3s)   
  16150/100000  (427.4s)   
  16200/100000  (428.4s)   
  16250/100000  (429.9s)   
  16300/100000  (430.7s)   
  16350/100000  (431.6s)   
  16400/100000  (432.0s)   
  16450/100000  (433.6s)   
  16500/100000  (435.8s)   
  16550/100000  (437.1s)   
  16600/100000  (439.3s)   
  16650/100000  (442.4s)   
  16700/100000  (444.1s)   
  16750/100000  (444.7s)   
  16800/100000  (446.5s)   
  16850/100000  (447.9s)   
  16900/100000  (449.0s)   
  16950/100000  (450.2s)   
  17000/100000  (451.6s)   
  17050/100000  (452.9s)   
  17100/100000  (454.1s)   
  17150/100000  (456.0s)   
  17200/100000  (457.2s)   
  17250/100000  (458.8s)   
  17300/100000  (461.1s)   
  17350/100000  (462.5s)   
  17400/100000  (465.3s)   
  17450/100000  (466.5s)   
  17500/100000  (468.7s)   
  17550/100000  (470.1s)   
  17600/100000  (471.4s)   
  17650/100000  (474.0s)   
  17700/100000  (475.6s)   
  17750/100000  (476.1s)   
  17800/100000  (479.0s)   
  17850/100000  (480.7s)   
  17900/100000  (482.2s)   
  17950/100000  (484.1s)   
  18000/100000  (485.2s)   
  18050/100000  (486.4s)   
  18100/100000  (487.2s)   
  18150/100000  (487.8s)   
  18200/100000  (488.5s)   
  18250/100000  (490.1s)   
  18300/100000  (491.8s)   
  18350/100000  (493.1s)   
  18400/100000  (494.6s)   
  18450/100000  (495.9s)   
  18500/100000  (496.9s)   
  18550/100000  (498.2s)   
  18600/100000  (498.9s)   
  18650/100000  (500.4s)   
  18700/100000  (501.7s)   
  18750/100000  (503.4s)   
  18800/100000  (506.0s)   
  18850/100000  (507.3s)   
  18900/100000  (507.8s)   
  18950/100000  (509.4s)   
  19000/100000  (511.1s)   
  19050/100000  (512.0s)   
  19100/100000  (512.9s)   
  19150/100000  (514.7s)   
  19200/100000  (516.0s)   
  19250/100000  (517.3s)   
  19300/100000  (519.1s)   
  19350/100000  (520.0s)   
  19400/100000  (521.1s)   
  19450/100000  (522.4s)   
  19500/100000  (524.0s)   
  19550/100000  (525.9s)   
  19600/100000  (527.9s)   
  19650/100000  (528.6s)   
  19700/100000  (529.5s)   
  19750/100000  (530.6s)   
  19800/100000  (531.3s)   
  19850/100000  (531.9s)   
  19900/100000  (534.1s)   
  19950/100000  (534.9s)   
  20000/100000  (537.1s)   
  20050/100000  (538.2s)   
  20100/100000  (540.5s)   
  20150/100000  (541.3s)   
  20200/100000  (543.0s)   
  20250/100000  (543.7s)   
  20300/100000  (544.9s)   
  20350/100000  (546.0s)   
  20400/100000  (548.3s)   
  20450/100000  (549.5s)   
  20500/100000  (550.3s)   
  20550/100000  (551.2s)   
  20600/100000  (552.8s)   
  20650/100000  (554.0s)   
  20700/100000  (555.4s)   
  20750/100000  (557.3s)   
  20800/100000  (559.1s)   
  20850/100000  (560.9s)   
  20900/100000  (561.9s)   
  20950/100000  (562.9s)   
  21000/100000  (564.4s)   
  21050/100000  (565.9s)   
  21100/100000  (567.5s)   
  21150/100000  (569.0s)   
  21200/100000  (570.7s)   
  21250/100000  (573.5s)   
  21300/100000  (574.3s)   
  21350/100000  (575.6s)   
  21400/100000  (577.1s)   
  21450/100000  (578.1s)   
  21500/100000  (578.9s)   
  21550/100000  (579.8s)   
  21600/100000  (581.5s)   
  21650/100000  (583.1s)   
  21700/100000  (584.3s)   
  21750/100000  (585.7s)   
  21800/100000  (586.8s)   
  21850/100000  (588.1s)   
  21900/100000  (589.6s)   
  21950/100000  (591.4s)   
  22000/100000  (593.4s)   
  22050/100000  (595.0s)   
  22100/100000  (595.6s)   
  22150/100000  (596.8s)   
  22200/100000  (599.1s)   
  22250/100000  (600.5s)   
  22300/100000  (601.8s)   
  22350/100000  (602.9s)   
  22400/100000  (603.4s)   
  22450/100000  (605.5s)   
  22500/100000  (607.7s)   
  22550/100000  (609.6s)   
  22600/100000  (610.5s)   
  22650/100000  (611.8s)   
  22700/100000  (612.7s)   
  22750/100000  (613.8s)   
  22800/100000  (615.0s)   
  22850/100000  (616.4s)   
  22900/100000  (617.2s)   
  22950/100000  (618.5s)   
  23000/100000  (619.0s)   
  23050/100000  (620.7s)   
  23100/100000  (622.6s)   
  23150/100000  (623.9s)   
  23200/100000  (625.5s)   
  23250/100000  (626.3s)   
  23300/100000  (627.9s)   
  23350/100000  (629.1s)   
  23400/100000  (630.3s)   
  23450/100000  (631.3s)   
  23500/100000  (632.5s)   
  23550/100000  (634.1s)   
  23600/100000  (635.9s)   
  23650/100000  (637.0s)   
  23700/100000  (638.3s)   
  23750/100000  (639.6s)   
  23800/100000  (642.4s)   
  23850/100000  (643.8s)   
  23900/100000  (645.1s)   
  23950/100000  (646.0s)   
  24000/100000  (647.7s)   
  24050/100000  (649.0s)   
  24100/100000  (651.2s)   
  24150/100000  (654.7s)   
  24200/100000  (656.1s)   
  24250/100000  (657.3s)   
  24300/100000  (658.2s)   
  24350/100000  (659.3s)   
  24400/100000  (660.7s)   
  24450/100000  (662.7s)   
  24500/100000  (663.9s)   
  24550/100000  (665.8s)   
  24600/100000  (666.7s)   
  24650/100000  (668.3s)   
  24700/100000  (670.2s)   
  24750/100000  (671.5s)   
  24800/100000  (672.4s)   
  24850/100000  (672.9s)   
  24900/100000  (673.8s)   
  24950/100000  (674.7s)   
  25000/100000  (675.5s)   
  25050/100000  (676.5s)   
  25100/100000  (677.3s)   
  25150/100000  (678.2s)   
  25200/100000  (679.7s)   
  25250/100000  (681.1s)   
  25300/100000  (682.0s)   
  25350/100000  (683.5s)   
  25400/100000  (684.2s)   
  25450/100000  (685.7s)   
  25500/100000  (688.0s)   
  25550/100000  (689.5s)   
  25600/100000  (690.4s)   
  25650/100000  (692.0s)   
  25700/100000  (693.2s)   
  25750/100000  (694.8s)   
  25800/100000  (695.8s)   
  25850/100000  (697.1s)   
  25900/100000  (698.6s)   
  25950/100000  (699.6s)   
  26000/100000  (701.0s)   
  26050/100000  (702.7s)   
  26100/100000  (704.1s)   
  26150/100000  (707.1s)   
  26200/100000  (708.2s)   
  26250/100000  (710.3s)   
  26300/100000  (712.6s)   
  26350/100000  (713.2s)   
  26400/100000  (714.1s)   
  26450/100000  (716.5s)   
  26500/100000  (717.3s)   
  26550/100000  (718.1s)   
  26600/100000  (719.2s)   
  26650/100000  (721.0s)   
  26700/100000  (721.6s)   
  26750/100000  (722.3s)   
  26800/100000  (722.9s)   
  26850/100000  (724.0s)   
  26900/100000  (726.0s)   
  26950/100000  (727.7s)   
  27000/100000  (728.4s)   
  27050/100000  (729.5s)   
  27100/100000  (730.8s)   
  27150/100000  (733.4s)   
  27200/100000  (735.1s)   
  27250/100000  (736.1s)   
  27300/100000  (737.7s)   
  27350/100000  (739.5s)   
  27400/100000  (740.9s)   
  27450/100000  (742.2s)   
  27500/100000  (743.9s)   
  27550/100000  (745.4s)   
  27600/100000  (746.6s)   
  27650/100000  (748.4s)   
  27700/100000  (749.6s)   
  27750/100000  (751.1s)   
  27800/100000  (752.4s)   
  27850/100000  (753.5s)   
  27900/100000  (754.3s)   
  27950/100000  (756.2s)   
  28000/100000  (756.9s)   
  28050/100000  (758.0s)   
  28100/100000  (759.0s)   
  28150/100000  (760.3s)   
  28200/100000  (761.1s)   
  28250/100000  (763.0s)   
  28300/100000  (764.7s)   
  28350/100000  (765.5s)   
  28400/100000  (766.0s)   
  28450/100000  (766.7s)   
  28500/100000  (767.9s)   
  28550/100000  (768.9s)   
  28600/100000  (769.8s)   
  28650/100000  (772.1s)   
  28700/100000  (773.7s)   
  28750/100000  (774.7s)   
  28800/100000  (776.7s)   
  28850/100000  (777.9s)   
  28900/100000  (778.9s)   
  28950/100000  (780.1s)   
  29000/100000  (782.0s)   
  29050/100000  (783.5s)   
  29100/100000  (785.1s)   
  29150/100000  (786.8s)   
  29200/100000  (787.7s)   
  29250/100000  (789.3s)   
  29300/100000  (790.4s)   
  29350/100000  (791.5s)   
  29400/100000  (792.9s)   
  29450/100000  (794.2s)   
  29500/100000  (795.2s)   
  29550/100000  (796.0s)   
  29600/100000  (798.3s)   
  29650/100000  (799.1s)   
  29700/100000  (800.8s)   
  29750/100000  (802.1s)   
  29800/100000  (803.7s)   
  29850/100000  (804.4s)   
  29900/100000  (805.2s)   
  29950/100000  (805.6s)   
  30000/100000  (806.7s)   
  30050/100000  (808.7s)   
  30100/100000  (810.2s)   
  30150/100000  (811.1s)   
  30200/100000  (812.8s)   
  30250/100000  (813.9s)   
  30300/100000  (814.7s)   
  30350/100000  (815.8s)   
  30400/100000  (817.2s)   
  30450/100000  (817.8s)   
  30500/100000  (821.3s)   
  30550/100000  (823.1s)   
  30600/100000  (824.9s)   
  30650/100000  (827.4s)   
  30700/100000  (828.5s)   
  30750/100000  (829.4s)   
  30800/100000  (830.7s)   
  30850/100000  (831.3s)   
  30900/100000  (832.8s)   
  30950/100000  (834.6s)   
  31000/100000  (836.9s)   
  31050/100000  (837.7s)   
  31100/100000  (839.0s)   
  31150/100000  (839.5s)   
  31200/100000  (840.9s)   
  31250/100000  (842.3s)   
  31300/100000  (844.0s)   
  31350/100000  (845.5s)   
  31400/100000  (846.7s)   
  31450/100000  (847.7s)   
  31500/100000  (849.3s)   
  31550/100000  (849.8s)   
  31600/100000  (851.6s)   
  31650/100000  (852.5s)   
  31700/100000  (855.4s)   
  31750/100000  (856.9s)   
  31800/100000  (857.9s)   
  31850/100000  (858.8s)   
  31900/100000  (860.4s)   
  31950/100000  (861.5s)   
  32000/100000  (863.3s)   
  32050/100000  (864.5s)   
  32100/100000  (866.1s)   
  32150/100000  (868.5s)   
  32200/100000  (869.4s)   
  32250/100000  (871.2s)   
  32300/100000  (872.7s)   
  32350/100000  (874.3s)   
  32400/100000  (875.4s)   
  32450/100000  (876.4s)   
  32500/100000  (877.2s)   
  32550/100000  (879.2s)   
  32600/100000  (880.5s)   
  32650/100000  (881.8s)   
  32700/100000  (882.6s)   
  32750/100000  (883.6s)   
  32800/100000  (885.1s)   
  32850/100000  (886.2s)   
  32900/100000  (886.9s)   
  32950/100000  (889.1s)   
  33000/100000  (890.8s)   
  33050/100000  (892.5s)   
  33100/100000  (894.0s)   
  33150/100000  (896.2s)   
  33200/100000  (898.1s)   
  33250/100000  (900.5s)   
  33300/100000  (901.6s)   
  33350/100000  (903.6s)   
  33400/100000  (904.5s)   
  33450/100000  (905.9s)   
  33500/100000  (906.7s)   
  33550/100000  (907.5s)   
  33600/100000  (908.7s)   
  33650/100000  (909.5s)   
  33700/100000  (910.4s)   
  33750/100000  (911.7s)   
  33800/100000  (913.2s)   
  33850/100000  (915.2s)   
  33900/100000  (917.0s)   
  33950/100000  (917.8s)   
  34000/100000  (918.8s)   
  34050/100000  (920.2s)   
